Industry  Industry name,Variance  Full Year Net Profit Variance,Equity  Latest Equity,Face Value  Latest Face Value,Reserves  Total Reserve,Dividend  Full Year Dividend %,Sales Turnover  Full Year Net Sales,Net Profit  Full Year Net Profit,Full Year CPS  Full Year Cash Per Share,Earning Per Share  Full Year Earning Per Share,Latest Quarter Date  Latest Quarter Yrc,Latest Quarter Sales  Latest Quarter Net Sales,Book Value  Book value,Networth  Full Year Return on Networth,Price/Book Value  Price to Book value,Yearly PE ratio  Full Year Price to Earning per share,Yearly PC ratio  Full Year Price to Cash Per Share,Bse value  BSE Value in lakhs,Nse value  NSE Value in lakhs,High  52 week high,Low  52 week low,Price  NSE Current market price,CPM  Current market price,Market cap  BSE / NSE Market Cap,Net profit  Latest Quarter Net Profit,Net profit variance  Latest Quarter Net Profit variance,Result year  Trailing latest month,TTM Sales  Trailing Twelve 12 month Net Sales,TTM OP  Trailing Twelve 12 month Operating  Profit,TTM OPM  Trailing Twelve 12 month Operating  Profit  Margin,TTM GP  Trailing Twelve 12 month Gross  Profit,TTM GPM  Trailing Twelve 12 month Gross  Profit Margin,TTM NP  Trailing Twelve 12 month Net Profit,TTM NPV  Trailing Twelve 12 month Net Profit  Variane,TTM EPS  Trailing Twelve 12 month EPS,TTM PE  Trailing Twelve 12 month PE,TTM Depreciation  Trailing Twelve 12 month  Depreciation,Equity  Latest Equity.1,LTP  Latest Price (BSE/NSE),Gross block  Latest Gross Block,Loans  Total loans,Year OPM  Full Year Operating Profit Margin,Year GPM  Full Year Gross Profit Margin,Quarter OPM  Latest quater Operation Profit Margin,stock name
Steel,0.20634920634920634,0.14624593322593893,0.047619047619047616,0.3916449163977531,0.0,0.8257659294378246,0.37179103399155633,0.35033050047214354,0.36994219653179194,1-Jun-21,0.9553548387096775,0.2529015350056158,0.7071702244116036,1.0000000000000002,0.7989167230873393,0.7832764505119454,0.20139453147143854,0.23635153395806116,0.7825534617827652,0.4852320675105485,0.8460388639760836,0.8838659392049883,0.7065763929899275,0.5317332852115852,1.0,1-Jun-21,0.7438471845557469,0.33636839486387454,0.17157490396927016,0.42137459338557254,0.18695744230362057,0.31410994764397904,0.3497828661666009,0.39684864400787845,0.7283431455004205,0.3929532950953998,0.14624593322593893,0.8449304174950297,0.44205578228685655,0.0249070146043516,0.14831460674157304,0.14732142857142858,0.20573689416419388,APLAPOLLO
Plastic products,0.05555555555555555,0.07125935752866483,0.42857142857142855,0.1865573279468665,0.0,0.03962479537163426,0.029398102748846477,0.29650613786591123,0.27874116891457934,1-Dec-20,0.05007233626588466,0.43654062149007855,0.3548987411056376,0.36415180307461054,0.6323628977657414,0.5494880546075086,0.013038302375238562,0.029130825183809838,0.45013762439127675,0.28481012658227844,0.5002491280518185,0.5263704858404781,0.04388198990243457,0.05886492826851935,0.22393822393822393,1-Dec-20,0.04615698327230881,0.03766793540424047,0.3098591549295775,0.030317370966858118,0.2940927376667372,0.044528795811518335,0.04441373864982235,0.2621079743447301,0.6566862910008411,0.06090756564828905,0.07125935752866483,0.5029821073558648,0.044085932227565836,0.05437714638812639,0.2247191011235955,0.2522321428571429,0.39366963402571714,APOLLOPIPE
Tyres,0.1984126984126984,0.389652231592912,0.0,1.0,0.8235294117647058,1.0000000000000002,0.7353344963200761,0.30122757318224735,0.14386640976236353,1-Jun-21,1.0,0.33601647323099954,0.26798029556650244,0.0944551941332206,0.2694651320243737,0.11945392491467577,0.7933523553976682,0.7907631702681033,0.10967605335591785,0.11603375527426159,0.11061285500747384,0.11587425305274097,0.4709970306170827,0.4637733465668141,0.30115830115830117,1-Jun-21,1.0,1.0,0.3010126876964265,1.0,0.2511115816218505,0.42062827225130894,1.0,0.18716226453209436,0.20252312867956265,1.0,0.389652231592912,0.11033797216699799,1.0,0.557389516713605,0.2539325842696629,0.21875000000000003,0.24332344213649856,APOLLOTYRE
Fertilizers,0.24206349206349204,0.07056445244638176,0.42857142857142855,0.17227405115305608,0.018823529411764704,0.04609032308207966,0.018508004996025892,0.17752596789423986,0.17726396917148365,1-Jun-21,0.03916324535679374,0.3021340321976787,0.307608100711549,0.06723986978128563,0.14759647935003387,0.13651877133105803,0.032142249768522896,0.010315298248930464,0.08130425576963794,0.07594936708860758,0.07424015944195317,0.07794232268121591,0.006198274929924227,0.020932960389786162,0.004633204633204633,1-Jun-21,0.036296460612971065,0.034242990171053395,0.35804912117332094,0.01601052091480151,0.17234808384501377,0.015903141361256545,0.14350572443742599,0.1406999646482501,0.18166526492851137,0.025635022825705258,0.07056445244638176,0.07405566600397613,0.021182877422458956,0.05444844509405489,0.23820224719101124,0.12276785714285715,0.30267062314540066,ARIES
Realty,0.4126984126984127,0.24846015351085,0.42857142857142855,0.15736937358480443,0.0,0.026238092693613657,0.011530084540190139,0.030217186024551465,0.034682080924855495,1-Jun-21,0.03295014662756598,0.06196181205540996,0.38160919540229876,0.2761876740530131,0.5578876100203115,0.5955631399317406,0.060826514994047724,0.017719756783882566,0.05462629684522549,0.020042194092827002,0.05530642750373692,0.05819693426864121,0.015035225032646577,0.02981142289993684,0.33667953667953665,1-Jun-21,0.020631539235279953,0.024814697538562944,0.45652426958444886,0.019258454840268398,0.23756087232691087,0.00543193717277487,1.0,0.07625877480935307,0.2496215306980656,0.00827187951149089,0.24846015351085,0.055168986083499,0.006080230946587214,0.43088184616115893,0.36853932584269666,0.1607142857142857,0.3521266073194857,ARIHANTSUP
Miscellaneous,0.2698412698412698,0.08509428598502797,0.42857142857142855,0.16851584311195122,0.0,0.01741660635088725,0.006234709993084014,0.10576015108593011,0.05138086062941555,1-Jun-21,0.021176930596285434,0.22837888431299136,0.19376026272577995,0.03630412278501554,0.23832092078537578,0.1075085324232082,0.009958239640218438,0.006914245572664059,0.03260639424094855,0.024261603375527425,0.03487792725460887,0.036373083917900756,0.0032771340880168353,0.010646936749977444,1.0,1-Jun-21,0.02162633814416259,0.017570615262331418,0.3084623443138168,0.01111869405159831,0.23036205801397416,0.011348167539267016,1.0,0.057269834856825415,0.20773759461732547,0.04526122751570487,0.08509428598502797,0.03429423459244532,0.05774303360094013,0.02457428731001866,0.26741573033707866,0.21428571428571427,0.28486646884273,AROGRANITE
Pharmaceuticals,0.1111111111111111,0.05805616096528634,0.42857142857142855,0.14438701495906875,0.0,0.004593390685948287,0.0027560721327043575,0.04343720491029272,0.03082851637764933,1-Jun-21,0.0035425219941348975,0.03538000748783227,0.399343185550082,0.3977214513840314,0.5213270142180095,0.3412969283276451,0.0,6.247812264455476e-05,0.09062036840990896,0.03691983122362869,0.04534130543099153,0.0,0.0030805060427358246,0.0018406568618605074,0.009266409266409266,1-Jun-21,0.005030900414200966,0.00416163156636316,0.3140495867768595,0.0030586371629396786,0.2722845648951937,0.003534031413612566,0.056750888274773,0.024746224938134442,0.6316232127838519,0.009598501697296032,0.05805616096528634,0.0452286282306163,0.005207368660837649,0.031276365667296475,0.2539325842696629,0.2633928571428572,0.31256181998021765,ARVEE
Infrastructure Developers & Operators,0.28968253968253965,0.8751381913515905,0.19047619047619047,0.2142059369851929,0.0,0.48494858181005635,0.28474250854175914,0.18602455146364494,0.1258831085420681,1-Jun-21,0.5017204301075269,0.040247098464994385,0.7522714833059659,0.38089575304111806,0.13811780636425186,0.08703071672354948,0.29175563575896146,0.13475249451914675,0.049544780859623126,0.06329113924050632,0.04932735426008968,0.05196154845414394,0.09350877922596423,0.289452314355319,0.5976833976833977,1-Jun-21,0.5074338561472302,0.9637860507796597,0.7209870795018042,0.42767618298022836,0.32966334956595383,0.27786649214659687,0.3574072246348204,0.1382758446543104,0.12346509671993272,1.0,0.8751381913515905,0.04920477137176938,1.0,1.0,0.6606741573033708,0.29687500000000006,0.6112759643916914,ASHOKA
Paints/Varnish,0.06349206349206349,0.5943965381092265,0.0,1.0,0.9999999999999999,1.0000000000000002,1.0,0.38526912181303113,0.41875401412973673,1-Jun-21,1.0,0.24878322725570945,0.7340996168582374,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.2471042471042471,1-Jun-21,1.0,1.0,0.48073565359096726,1.0,0.48443785729409267,1.0,0.13284642716146863,0.3674561890813596,1.0,1.0,0.5943965381092265,0.9999999999999999,1.0,1.0,0.4719101123595505,0.5022321428571428,0.3224530168150347,ASIANPAINT
Ceramic Products,0.1388888888888889,0.2050601724628068,0.42857142857142855,0.23163049155483562,0.011764705882352941,0.12554102039725837,0.05882717260030761,0.23796033994334276,0.21323057161207454,1-Jun-21,0.10673704789833822,0.3429427180831149,0.3301587301587301,0.06525542358644595,0.13540961408259988,0.11262798634812286,0.1278320515485346,0.08923798317416097,0.1338132542875291,0.14451476793248944,0.08221225710014947,0.08625617043387894,0.0185988172373926,0.02959487503383561,0.32432432432432434,1-Jun-21,0.10846891068992572,0.06421449204184895,0.224653707368176,0.06367843461540376,0.1884395511327546,0.04006544502617801,0.5176174496644296,0.21402959446492606,0.13153910849453324,0.11861563073081276,0.2050601724628068,0.08200795228628228,0.12110857768155002,0.1522227371573206,0.20449438202247192,0.15848214285714285,0.18001978239366964,ASIANTILES
Trading,1.0,0.03784074038977858,0.42857142857142855,0.16235995198673153,0.08235294117647059,0.024250343678501516,0.006647604694612757,0.11709159584513693,0.10533076429030186,1-Jun-21,0.020449657869012705,0.33133657806065137,0.2263820470717022,0.08076190532631634,0.3182125930941097,0.26621160409556316,0.0,0.0008234296163923369,0.1126402710141859,0.09915611814345991,0.09516691579471848,0.0,0.004693122177214768,0.00014436524406749075,0.0,1-Jun-21,0.027727911960296565,0.009783711477443828,0.13386101734373182,0.007801019213621395,0.1259792504763921,0.011544502617801048,1.0,0.1139336397151659,0.28629100084104286,0.012602910765148856,0.03784074038977858,0.09493041749502981,0.017327380838330998,0.03427091131629295,0.07415730337078652,0.08928571428571429,0.05539070227497527,ASPINWALL
Plastic products,0.24603174603174602,0.11535424365899113,0.0,0.4221665726617933,0.4705882352941176,0.30857714671550224,0.4139682277527174,0.24362606232294617,0.25690430314707774,1-Jun-21,0.27374389051808407,0.17540247098464992,0.6482758620689654,1.0000000000000002,1.0,1.0,0.997978118327318,0.9396004764357352,0.9705695532500529,0.8122362869198312,1.0,1.0,1.0,0.2666426057926555,0.41853281853281854,1-Jun-21,0.2575517514098693,0.2727678080996724,0.4020486555697823,0.36230404048958115,0.4433622697438069,0.2948952879581152,0.2657422029214371,0.2304934094237665,1.0,0.4432478832572477,0.11535424365899113,0.9999999999999999,0.37633138110231856,0.08993143441113212,0.42022471910112363,0.4330357142857143,0.36597428288822953,ASTRAL
Banks,0.28968253968253965,1.0,0.42857142857142855,1.0,0.0,0.6219245024555404,1.0,0.38526912181303113,0.48041104688503533,1-Jun-21,0.6012434017595308,0.37420441782104075,0.603174603174603,0.4951102618266283,0.4238320920785376,0.48976109215017066,1.0,0.9999999999999999,0.5873385560025408,0.6497890295358649,0.5824613851519681,0.6079501169134841,1.0,0.7333032572408192,0.0015444015444015444,1-Jun-21,0.6880731092893037,1.0,1.0,0.5887776908783867,0.3832309972475122,1.0,0.17518752467429927,0.37876874905307817,0.5248107653490328,0.40723399274259636,1.0,0.581013916500994,0.16960778678316182,1.0,1.0,0.38616071428571436,1.0,AUBANK
Edible Oil,0.1349206349206349,0.08465207365993874,0.0,0.1868017157814189,0.16470588235294117,0.047122087233618805,0.04644033155444534,0.03777148253068933,0.03853564547206166,1-Jun-21,0.0575483870967742,0.037064769749157615,0.46086480569239185,0.306954782341026,0.34394041976980366,0.3242320819112628,0.02396024262580072,0.018839556982050355,0.035147152233749736,0.04113924050632911,0.03687095166915795,0.038971161340607956,0.03754198308200322,0.05890101957953623,0.16833976833976833,1-Jun-21,0.04678821690199176,0.039936153851124735,0.3240600628564777,0.043164643349954915,0.3476603853482956,0.049960732984293196,0.11582116067903672,0.03565476491086309,0.35592935239697227,0.05684966249170862,0.08465207365993874,0.036779324055666,0.029694349174719345,0.03308259955081816,0.298876404494382,0.32589285714285715,0.3264094955489615,AVTNPL
Banks,1.0,1.0,0.047619047619047616,1.0,0.0,1.0000000000000002,1.0,0.2521246458923513,0.3018625561978163,1-Jun-21,1.0,0.6463871209284912,0.28921729611384783,0.18760511594935225,0.4603926878808396,0.5102389078498294,1.0,0.9999999999999999,0.3459665466864281,0.42194092827004215,0.3971101145989038,0.4146531566640686,1.0,1.0,0.17606177606177606,1-Jun-21,1.0,1.0,0.9619369107205215,1.0,0.3787846707601101,1.0,0.9865031583103041,0.27847078430382305,0.48679562657695546,0.0,1.0,0.3961232604373757,1.0,1.0,0.9932584269662921,0.34821428571428575,0.9179030662710188,AXISBANK
Finance,0.0873015873015873,0.6914937300609623,0.42857142857142855,1.0,0.9411764705882352,0.04440666274816503,1.0,1.0,1.0,1-Jun-21,0.038181818181818185,1.0,0.3684729064039408,0.10011561556091676,0.18009478672985785,0.2235494880546075,0.1251299106214924,0.1726622969360889,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.023166023166023165,1-Jun-21,0.04251922285550493,0.1852055290247953,1.0,1.0,1.0,1.0,0.06143900513225425,1.0,0.21732548359966358,0.1311405048967966,0.6914937300609623,0.9999999999999999,0.09781379931405797,0.34822287975473254,1.0,1.0,1.0,BAJAJHLDNG
Chemicals,0.503968253968254,0.029375533023784713,0.047619047619047616,0.2751479179721174,0.4705882352941176,0.12740247059909357,0.24512526193007628,0.7922568460812087,0.9415542710340399,1-Jun-21,0.17621896383186705,0.515537251965556,0.8087575259989052,1.0000000000000002,0.7474610697359514,0.8225255972696246,0.7569395891989946,0.5926947054597068,1.0,0.7848101265822784,1.0,1.0,0.4357180999276369,0.32612108634846165,0.26872586872586873,1-Jun-21,0.10441594818615176,0.1456571048227106,0.5296240251425911,0.2251535545448658,0.6216387889053567,0.17401832460732983,0.3681898934070273,0.921569617696076,0.7456686291000841,0.13781263412540484,0.029375533023784713,0.9999999999999999,0.16809411584372783,0.03408078143381698,0.6089887640449438,0.5915178571428571,0.6271018793273987,BALAMINES
Tyres,0.16269841269841268,0.23266685618623456,0.047619047619047616,1.0,0.9999999999999999,0.5618441569797096,1.0,0.7714825306893296,0.773281952472704,1-Jun-21,0.7049345063538611,0.579932609509547,0.5902572523262177,0.6634862945970947,0.5429925524712255,0.5034129692832765,0.4359894937737382,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.2332046332046332,1-Jun-21,0.5320214071451642,0.9761546265840371,0.6965428937259923,1.0,0.7291975439339402,1.0,0.1247039084090012,0.7192566032018585,0.5695542472666106,1.0,0.23266685618623456,0.9999999999999999,1.0,0.029826625313417232,0.6719101123595506,0.7388392857142857,0.5618199802176064,BALKRISIND
Auto Ancillaries,0.2222222222222222,0.07877696705518178,0.047619047619047616,0.2640729765916689,0.2352941176470588,0.14888395567883184,0.1174685425849273,0.19452313503305005,0.2042389210019268,1-Jun-21,0.1936852394916911,0.2156495694496443,0.44575807334428014,0.14910668546588818,0.18415707515233581,0.17918088737201365,0.18589973734434342,0.0949106763096576,0.09443150539911074,0.08860759493670885,0.10662680617837568,0.11223694466095091,0.05101582839129314,0.1655869349454119,0.24864864864864863,1-Jun-21,0.14142689360868047,0.09675147175712615,0.25980677453148643,0.11680606546679084,0.2860470040228668,0.11680628272251309,0.29944729569680223,0.20059592949851018,0.1826745164003364,0.1327402551796793,0.07877696705518178,0.10685884691848904,0.1546456498459717,0.02457428731001866,0.22921348314606743,0.24553571428571427,0.2868447082096934,BANCOINDIA
Banks,0.15079365079365079,1.0,0.047619047619047616,1.0,0.0,1.0000000000000002,1.0,0.04815864022662889,0.03211303789338472,1-Jun-21,1.0,0.30288281542493445,0.15763546798029554,0.028939012399433382,0.4333107650643196,0.2645051194539249,1.0,0.9999999999999999,0.041499047215752705,0.04219409282700422,0.03886397608370703,0.04104962327877371,1.0,1.0,0.4247104247104247,1-Jun-21,1.0,1.0,1.0,1.0,0.262121532923989,0.4357068062827225,1.0,0.06666329983334175,0.20185029436501262,0.0,1.0,0.03876739562624254,1.0,1.0,1.0,0.20982142857142858,0.8605341246290802,BANKBARODA
Chemicals,0.0,0.2619160428314224,0.42857142857142855,0.376546516765527,0.07058823529411765,0.7357236193353768,0.057093014853886896,0.5155807365439093,0.16441875401412975,1-Dec-20,0.9793391984359726,0.695806813927368,0.4707170224411603,0.8332480407842476,1.0,1.0,0.1525292416998923,0.39824997176469457,1.0,0.9999999999999999,1.0,1.0,0.5206817104311012,0.41551926373725534,1.0,1-Dec-20,0.7980458102789916,0.1590725506794962,0.07566057502037016,0.44835436353945085,0.22083421554096969,0.07240837696335078,0.0,0.5014898237462755,1.0,0.705684966249171,0.2619160428314224,0.9999999999999999,0.13727569035955536,0.02457428731001866,0.04269662921348314,0.03348214285714286,0.18991097922848665,BASF
Paper,0.9960317460317459,0.11800751760952655,0.42857142857142855,0.14946700354436868,0.011764705882352941,0.022759046152500965,0.016381597283152867,0.11142587346553352,0.09890815671162494,1-Jun-21,0.0,0.05821789591913141,0.7305966064586753,0.24772416180461376,0.16655382532159785,0.13822525597269625,0.0,0.00045657089624866936,0.041075587550285834,0.028481012658227847,0.046836073741903336,0.0,0.006173987540236387,0.025119552467743396,0.5158301158301158,1-Mar-21,0.02469714748789565,0.021060182103691833,0.3235944593178908,0.014501128308334535,0.26254499258945585,0.020785340314136126,0.6193249111725228,0.07777384980556538,0.20689655172413796,0.03211206055640096,0.11800751760952655,0.0467196819085487,0.02138938386567288,0.06747234204365858,0.2808988764044944,0.25446428571428575,0.0,BBTCL
IT - Software,0.03968253968253968,1.0,0.047619047619047616,0.6269829502231156,0.007058823529411764,0.27743963159607704,0.49857035209595674,0.06421152030217185,0.05908798972382787,1-Jun-21,0.25573802541544477,0.06102583302134032,0.45254515599343176,0.08104567154548184,0.10561949898442789,0.09044368600682594,0.28145726649156283,0.11127674043624149,0.018208765615075163,0.004219409282700422,0.017438963627304436,0.018706157443491817,0.1232378750197543,0.3808716051610575,0.006177606177606178,1-Jun-21,0.2914476273677189,0.5291798871706721,0.6893260388778955,0.44830953009569446,0.6637730256193097,0.5966753926701571,0.015520134228187921,0.04727033988182415,0.128174936921783,0.7923836279214953,1.0,0.01739562624254473,0.3067280650772057,0.02457428731001866,0.6494382022471911,0.6696428571428571,0.6191889218595451,BCG
Petrochemicals,1.0,0.09324362740452952,0.0,0.2418947806060371,0.2352941176470588,0.1255070168706069,0.34471546393880903,0.19546742209631726,0.2581888246628131,1-Jun-21,0.09067839687194526,0.07581430175964059,0.9999999999999999,0.368230419564391,0.1205145565335139,0.14846416382252559,0.6164093649024016,0.16928527430699347,0.08807961041710777,0.058016877637130794,0.08918784255107125,0.09353078721745908,0.09904630407479187,0.27920238202652714,1.0,1-Jun-21,0.09681585313227296,0.051794218950932815,0.20300314282388549,0.2795365218214333,0.8340038111369892,0.07698952879581153,1.0,0.25119943437200143,0.12178301093355762,0.039915720472901796,0.09324362740452952,0.08896620278330018,0.059060842759181546,0.02457428731001866,0.7460674157303371,0.7656249999999999,0.8605341246290802,BEPL
Paints/Varnish,0.04365079365079365,0.6020404940143403,0.0,0.6315711827998649,0.6588235294117647,0.6623391511748219,0.7378428316318631,0.08970727101038715,0.09505459216441876,1-Jun-21,0.7032218963831867,0.06402096593036315,0.6438970990695128,1.0000000000000002,1.0,1.0,0.7902533965722491,0.8399959309120124,0.3684099089561719,0.5643459915611814,0.4135525660189337,0.43180046765393615,1.0,0.5073355589641794,1.0,1-Jun-21,0.6032043273752536,0.5944864843906505,0.37411244325456877,0.6734182511968038,0.3724327757781071,0.6838089005235601,0.17318890643505727,0.08787434978031412,1.0,0.7868820476803621,0.6020404940143403,0.4125248508946322,0.5820735375831081,0.9751999334545413,0.35730337078651686,0.36830357142857145,0.26112759643916916,BERGEPAINT
Finance,0.32539682539682535,0.10739442180738495,0.19047619047619047,0.6314296166761912,0.0,0.0015845643419588947,0.27562785800551215,0.6713881019830027,0.9107257546563906,1-Jun-21,0.002013685239491691,1.0,0.35533661740558287,0.023470760662541834,0.07041299932295193,0.08873720136518772,0.08750779463728954,0.024999259073545565,0.18801609146728773,0.2689873417721519,0.18435475834578974,0.19277734476487401,0.04619461518627264,0.11978706126500047,1.0,1-Jun-21,0.0023721317202275603,0.005350669156752634,0.8562449074612968,0.20309051872294423,1.0,0.12089005235602095,0.4310600078957758,0.8148073329629818,0.07737594617325483,0.002887354169105311,0.10739442180738495,0.18389662027832998,0.0036404744112969664,0.02457428731001866,1.0,1.0,1.0,BFINVEST
Mining & Mineral products,1.0,0.028870147509397016,0.047619047619047616,0.16072076529156287,0.0,0.07648461826183688,0.0035818615357618424,0.026440037771482527,0.014129736673089277,1-Jun-21,0.12778494623655914,0.07281916885061775,0.18303229337712096,0.10348159188665666,0.6607989167230873,0.32081911262798635,0.005687723210067836,0.004786785396459733,0.026677958924412448,0.016877637130801686,0.025909317389138018,0.02753962068069629,0.005305962886872333,0.008084453667779481,1.0,1-Jun-21,0.06218020086718223,0.008562363082967683,0.052380398091025494,0.006974091251002524,0.02879525725174677,0.0014528795811518326,1.0,0.018180899954547754,0.4930193439865433,0.020562643879979713,0.028870147509397016,0.025844930417495027,0.032527958204799035,0.11179637089586827,0.020224719101123598,0.008928571428571428,0.04549950544015826,BHAGYANGR
